,sales_receipt,sales_customer,sales_product,sales_date_id
2641,203844077,523,91742,20180117
2642,203844077,523,3575,20180117
2643,203844077,523,65964,20180117
2644,203844077,523,67357,20180117
2645,203844077,523,61859,20180117
2646,203844077,523,86429,20180117
2647,203844077,523,54968,20180117
2648,203844077,523,91793,20180117
2649,203844151,261,1463,20180117
2650,203844151,261,16837,20180117
2651,203844151,261,23428,20180117
2652,203844151,261,72899,20180117
2653,203844506,424,4768,20180117
2654,203844561,160,51289,20180117
2655,203844561,160,25635,20180117
2656,203844561,160,72583,20180117
2657,203844561,160,941,20180117
2658,203844561,160,98582,20180117
2659,203844561,160,94750,20180117
2660,203844561,160,7654,20180117
2661,203844850,118,53935,20180117
2662,203844850,118,64836,20180117
2663,203844850,118,43171,20180117
2664,203844850,118,90610,20180117
2665,203844850,118,43785,20180117
2666,203844850,118,55692,20180117
2667,203844850,118,97635,20180117
2668,203844850,118,36376,20180117
2669,203844850,118,96152,20180117
2670,203844850,118,70228,20180117
2671,203844850,118,94221,20180117
2672,203844850,118,84867,20180117
2673,203844850,118,85340,20180117
2674,203844850,118,101322,20180117
2675,203844850,118,16333,20180117
2676,203844850,118,4778,20180117
2677,203844850,118,85312,20180117
2678,203844850,118,22934,20180117
2679,203844850,118,9833,20180117
2680,203844850,118,59754,20180117
2681,203844850,118,20575,20180117
2682,203844850,118,30957,20180117
2683,203846390,313,71524,20180117
2684,203846390,313,51009,20180117
2685,203846390,313,106387,20180117
2686,203846390,313,47491,20180117
2687,203846390,313,89674,20180117
2688,203846390,313,118598,20180117
2689,203846390,313,36184,20180117
2690,203846390,313,99035,20180117
2691,203846917,70,40344,20180118
2692,203846917,70,70694,20180118
2693,203846917,70,95198,20180118
2694,203846917,70,29258,20180118
2695,203846917,70,94466,20180118
2696,203846917,70,14916,20180118
2697,203846917,70,3507,20180118
2698,203846917,70,2593,20180118
2699,203846917,70,24721,20180118
2700,203846917,70,16230,20180118
2701,203846917,70,23369,20180118
2702,203846917,70,20438,20180118
2703,203846917,70,41915,20180118
2704,203846917,70,79815,20180118
2705,203846917,70,10844,20180118
2706,203846917,70,73370,20180118
2707,203846917,70,120492,20180118
2708,203846917,70,72424,20180118
2709,203846917,70,8706,20180118
2710,203846917,70,65836,20180118
2711,203846917,70,22020,20180118
2712,203846917,70,11540,20180118
2713,203846917,70,18887,20180118
2714,203846917,70,31710,20180118
2715,203846917,70,49747,20180118
2716,203846917,70,21744,20180118
2717,203846917,70,114140,20180118
2718,203846917,70,86220,20180118
2719,203847148,538,59163,20180118
2720,203847148,538,36233,20180118
2721,203847148,538,34404,20180118
2722,203847148,538,11105,20180118
2723,203847148,538,86394,20180118
2724,203847148,538,89981,20180118
2725,203847148,538,53495,20180118
2726,203847148,538,18518,20180118
2727,203847148,538,45191,20180118
2728,203847148,538,25663,20180118
2729,203847148,538,59163,20180118
2730,203847148,538,59163,20180118
2731,203847148,538,76225,20180118
2732,203847148,538,7905,20180118
2733,203847148,538,16333,20180118
2734,203847148,538,27032,20180118
2735,203847148,538,59498,20180118
2736,203847148,538,67882,20180118
2737,203847148,538,53935,20180118
2738,203847148,538,59163,20180118
2739,203847148,538,96152,20180118
2740,203848900,201,98690,20180118
2741,203848900,201,82981,20180118
2742,203848900,201,16218,20180118
2743,203848900,201,91726,20180118
2744,203848900,201,10503,20180118
2745,203848900,201,15646,20180118
2746,203849258,569,47414,20180118
2747,203849258,569,45347,20180118
2748,203849258,569,88522,20180118
2749,203849258,569,115460,20180118
2750,203849258,569,42625,20180118
2751,203849258,569,81082,20180118
2752,203849258,569,111529,20180118
2753,203849693,358,28061,20180118
2754,203849693,358,47736,20180118
2755,203849693,358,69902,20180118
2756,203849693,358,26978,20180118
2757,203849693,358,22468,20180118
2758,203849693,358,85200,20180118
2759,203849693,358,36884,20180118
2760,203849693,358,61878,20180118
2761,203849693,358,59754,20180118
2762,203849693,358,50198,20180118
2763,203849693,358,65062,20180118
2764,203849693,358,137996,20180118
2765,203849693,358,47652,20180118
2766,203849693,358,50387,20180118
2767,203849693,358,40820,20180118
2768,203849693,358,27998,20180118
2769,203849693,358,7078,20180118
2770,203849693,358,11540,20180118
2771,203849693,358,75019,20180118
2772,203849693,358,1023,20180118
2773,203849693,358,33078,20180118
2774,203849693,358,95161,20180118
2775,203849693,358,8670,20180118
2776,203849693,358,35038,20180118
2777,203849693,358,62940,20180118
2778,203849693,358,29373,20180118
2779,203849693,358,3507,20180118
2780,203849868,296,46193,20180118
2781,203849868,296,16187,20180118
2782,203850153,453,18499,20180118
2783,203850153,453,34013,20180118
2784,203850153,453,85202,20180118
2785,203850153,453,55200,20180118
2786,203850153,453,83799,20180118
2787,203850153,453,45373,20180118
2788,203850153,453,145008,20180118
2789,203850153,453,44541,20180118
2790,203850153,453,19916,20180118
2791,203850153,453,90458,20180118
2792,203850153,453,4302,20180118
2793,203850153,453,18391,20180118
2794,203850153,453,96392,20180118
2795,203850153,453,20438,20180118
2796,203850153,453,71542,20180118
2797,203850153,453,11153,20180118
2798,203850153,453,11108,20180118
2799,203850153,453,41732,20180118
2800,203850153,453,10490,20180118
2801,203850153,453,69985,20180118
2802,203850153,453,103088,20180118
2803,203850153,453,89014,20180118
2804,203850153,453,10832,20180118
2805,203850153,453,274,20180118
2806,203850153,453,83855,20180118
2807,203850153,453,47364,20180118
2808,203850153,453,11869,20180118
2809,203850153,453,16176,20180118
2810,203850153,453,8707,20180118
2811,203850153,453,31587,20180118
2812,203850153,453,37569,20180118
2813,203850153,453,18365,20180118
2814,203850153,453,40006,20180118
2815,203850153,453,67211,20180118
2816,203850153,453,62277,20180118
2817,203850153,453,21116,20180118
2818,203850153,453,111934,20180118
2819,203851092,244,5438,20180118
2820,203851092,244,36969,20180118
2821,203851092,244,13972,20180118
2822,203851092,244,25493,20180118
2823,203851092,244,163472,20180118
2824,203851092,244,84661,20180118
2825,203851092,244,152755,20180118
2826,203851092,244,89344,20180118
2827,203851092,244,17084,20180118
2828,203851092,244,125458,20180118
2829,203851092,244,20090,20180118
2830,203851092,244,64930,20180118
2831,203851092,244,70682,20180118
2832,203851092,244,96152,20180118
2833,203851092,244,163469,20180118
2834,203851092,244,29182,20180118
2835,203851092,244,160960,20180118
2836,203851092,244,51395,20180118
2837,203851092,244,65568,20180118
2838,203851092,244,22020,20180118
2839,203851092,244,65836,20180118
2840,203851092,244,164918,20180118
2841,203851092,244,8664,20180118
2842,203851092,244,19478,20180118
2843,203851092,244,24718,20180118
2844,203851221,268,16596,20180118
2845,203851221,268,42698,20180118
2846,203851221,268,44504,20180118
2847,203851221,268,59022,20180118
2848,203851221,268,3396,20180118
2849,203851221,268,58801,20180118
2850,203851221,268,78019,20180118
2851,203851667,310,43037,20180118
2852,203851667,310,78560,20180118
2853,203851667,310,82053,20180118
2854,203851667,310,42358,20180118
2855,203851667,310,79401,20180118
2856,203851667,310,65672,20180118
2857,203851667,310,130738,20180118
2858,203851667,310,22402,20180118
2859,203851667,310,70228,20180118
2860,203851667,310,91074,20180118
2861,203851667,310,22470,20180118
2862,203851667,310,106626,20180118
2863,203851667,310,11780,20180118
2864,203851667,310,74586,20180118
2865,203851667,310,54541,20180118
2866,203851667,310,8768,20180118
2867,203851667,310,34679,20180118
2868,203851667,310,66430,20180118
2869,203851667,310,45702,20180118
2870,203851667,310,90610,20180118
2871,203851667,310,70606,20180118
2872,203851667,310,74020,20180118
2873,203851667,310,18681,20180118
2874,203851667,310,986,20180118
2875,203851667,310,107938,20180118
2876,203851667,310,78620,20180118
2877,203851667,310,87295,20180118
2878,203851667,310,23356,20180118
2879,203851667,310,34665,20180118
2880,203851667,310,21790,20180118
2881,203851667,310,52553,20180118
2882,203851667,310,93880,20180118
2883,203851667,310,58986,20180118
2884,203851667,310,30609,20180118
2885,203851667,310,65051,20180118
2886,203851667,310,58174,20180118
2887,203851667,310,76771,20180118
2888,203851667,310,10840,20180118
2889,203851667,310,76225,20180118
2890,203851667,310,158578,20180118
2891,203851667,310,3515,20180118
2892,203851667,310,99485,20180118
2893,203851667,310,11943,20180118
2894,203851667,310,120208,20180118
2895,203851667,310,62557,20180118
2896,203851667,310,142554,20180118
2897,203851667,310,56352,20180118
2898,203851667,310,33337,20180118
2899,203852806,689,111817,20180118
2900,203852806,689,94195,20180118
2901,203852806,689,70845,20180118
2902,203852806,689,27366,20180118
2903,203852806,689,116758,20180118
2904,203852806,689,114920,20180118
2905,203852806,689,3509,20180118
2906,203852806,689,19926,20180118
2907,203852806,689,42933,20180118
2908,203852806,689,57314,20180118
2909,203852806,689,14210,20180118
2910,203852806,689,18924,20180118
2911,203852806,689,70374,20180118
2912,203852806,689,114991,20180118
2913,203853004,256,32490,20180118
2914,203853004,256,33382,20180118
2915,203853004,256,7004,20180118
2916,203854242,512,66791,20180119
2917,203854242,512,48349,20180119
2918,203854242,512,31026,20180119
2919,203854242,512,1255,20180119
2920,203854654,589,70694,20180119
2921,203854654,589,3653,20180119
2922,203854654,589,59163,20180119
2923,203854654,589,10497,20180119
2924,203854654,589,100303,20180119
2925,203854654,589,95509,20180119
2926,203854654,589,9544,20180119
2927,203854654,589,7905,20180119
2928,203854654,589,14776,20180119
2929,203854654,589,15520,20180119
2930,203854654,589,8200,20180119
2931,203854654,589,49085,20180119
2932,203854654,589,36168,20180119
2933,203854654,589,44129,20180119
2934,203854654,589,25789,20180119
2935,203855492,379,100380,20180119
2936,203855492,379,26020,20180119
2937,203855492,379,34265,20180119
2938,203855492,379,21464,20180119
2939,203855492,379,49256,20180119
2940,203855492,379,5227,20180119
2941,203855492,379,5899,20180119
2942,203855492,379,38125,20180119
2943,203856254,407,56175,20180119
2944,203856254,407,17078,20180119
2945,203856254,407,112018,20180119
2946,203856254,407,111823,20180119
2947,203856254,407,77590,20180119
2948,203856254,407,86897,20180119
2949,203856254,407,104593,20180119
2950,203856254,407,127604,20180119
2951,203856254,407,19478,20180119
2952,203856254,407,39859,20180119
2953,203856254,407,69985,20180119
2954,203856254,407,30037,20180119
2955,203856254,407,152754,20180119
2956,203856254,407,73464,20180119
2957,203856254,407,84583,20180119
2958,203856254,407,16414,20180119
2959,203856254,407,3411,20180119
2960,203856254,407,65051,20180119
2961,203856254,407,30609,20180119
2962,203856254,407,28206,20180119
2963,203856254,407,80348,20180119
2964,203856254,407,40377,20180119
2965,203856254,407,107187,20180119
2966,203856254,407,5417,20180119
2967,203856254,407,47400,20180119
2968,203856254,407,46938,20180119
2969,203856254,407,13540,20180119
2970,203856254,407,27511,20180119
2971,203856254,407,28114,20180119
2972,203856254,407,29656,20180119
2973,203856254,407,12949,20180119
2974,203856254,407,23356,20180119
2975,203856254,407,58223,20180119
2976,203856254,407,106568,20180119
2977,203856254,407,55057,20180119
2978,203856254,407,16876,20180119
2979,203856254,407,73370,20180119
2980,203857420,100,39859,20180119
2981,203857420,100,106568,20180119
2982,203857420,100,141153,20180119
2983,203857420,100,51009,20180119
2984,203857420,100,141150,20180119
2985,203857420,100,13540,20180119
2986,203857420,100,6290,20180119
2987,203857420,100,44973,20180119
2988,203857420,100,11813,20180119
2989,203857420,100,44973,20180119
2990,203857420,100,58715,20180119
2991,203857420,100,26393,20180119
2992,203857420,100,84583,20180119
2993,203857420,100,16556,20180119
2994,203857420,100,108222,20180119
2995,203857420,100,107534,20180119
2996,203857420,100,58477,20180119
2997,203857420,100,75768,20180119
2998,203857420,100,3375,20180119
2999,203857420,100,3411,20180119
3000,203857420,100,5395,20180119
3001,203857420,100,89070,20180119
3002,203857420,100,59163,20180119
3003,203857420,100,78560,20180119
3004,203857839,221,28850,20180119
3005,203857839,221,164911,20180119
3006,203857839,221,36903,20180119
3007,203857839,221,111919,20180119
3008,203857839,221,37634,20180119
3009,203857839,221,19412,20180119
3010,203857839,221,68492,20180119
3011,203858619,198,354,20180119
3012,203858619,198,24592,20180119
3013,203858619,198,99961,20180119
3014,203858619,198,31142,20180119
3015,203858619,198,38178,20180119
3016,203858619,198,87764,20180119
3017,203858619,198,1398,20180119
3018,203858619,198,31611,20180119
3019,203858619,198,100125,20180119
3020,203858619,198,60283,20180119
3021,203858619,198,128617,20180119
3022,203859110,596,55350,20180119
3023,203859110,596,1376,20180119
3024,203859110,596,154557,20180119
3025,203859110,596,67371,20180119
3026,203859110,596,50304,20180119
3027,203859110,596,28412,20180119
3028,203859110,596,6590,20180119
3029,203859494,56,73792,20180119
3030,203859494,56,67169,20180119
3031,203859494,56,15596,20180119
3032,203859494,56,50197,20180119
3033,203859494,56,14313,20180119
3034,203859494,56,7385,20180119
3035,203859494,56,125527,20180119
3036,203859494,56,17545,20180119
3037,203859494,56,21829,20180119
3038,203859494,56,103767,20180119
3039,203859494,56,40216,20180119
3040,203859494,56,54293,20180119
3041,203859494,56,14916,20180119
3042,203859494,56,62047,20180119
3043,203859494,56,31987,20180119
3044,203859494,56,25930,20180119
3045,203859494,56,75797,20180119
3046,203859494,56,76359,20180119
3047,203859494,56,90277,20180119
3048,203859494,56,71059,20180119
3049,203859494,56,30936,20180119
3050,203859494,56,84583,20180119
3051,203859494,56,24566,20180119
3052,203859494,56,5257,20180119
3053,203859596,285,26276,20180119
3054,203859596,285,9619,20180119
3055,203859596,285,50861,20180119
3056,203859596,285,26646,20180119
3057,203859596,285,39609,20180119
3058,203859596,285,54541,20180119
3059,203859596,285,34672,20180119
3060,203859596,285,10662,20180119
3061,203859596,285,11119,20180119
3062,203859596,285,44760,20180119
3063,203859596,285,114993,20180119
3064,203859596,285,106700,20180119
3065,203859596,285,115103,20180119
3066,203859596,285,54891,20180119
3067,203859596,285,8144,20180119
3068,203859596,285,115290,20180119
3069,203859596,285,22926,20180119
3070,203860736,541,9984,20180120
3071,203863740,535,94184,20180120
3072,203863740,535,75480,20180120
3073,203863740,535,63368,20180120
3074,203863740,535,11751,20180120
3075,203863740,535,11455,20180120
3076,203863740,535,64103,20180120
3077,203864736,662,70228,20180120
3078,203864736,662,29909,20180120
3079,203864736,662,96755,20180120
3080,203864736,662,70228,20180120
3081,203864736,662,29909,20180120
3082,203864736,662,91310,20180120
3083,203864736,662,23901,20180120
3084,203864736,662,70228,20180120
3085,203864736,662,85312,20180120
3086,203864736,662,70228,20180120
3087,203864736,662,41038,20180120
3088,203864736,662,57545,20180120
3089,203864736,662,14912,20180120
3090,203864736,662,70228,20180120
3091,203864736,662,58439,20180120
3092,203864736,662,69479,20180120
3093,203864736,662,42722,20180120
3094,203864736,662,52872,20180120
3095,203864736,662,70157,20180120
3096,203864736,662,25789,20180120
3097,203864736,662,68823,20180120
3098,203864736,662,53495,20180120
3099,203864736,662,36051,20180120
3100,203867465,724,99365,20180121
3101,203867465,724,31951,20180121
3102,203867465,724,101326,20180121
3103,203867465,724,17591,20180121
3104,203867465,724,39081,20180121
3105,203867465,724,134587,20180121
3106,203867465,724,74205,20180121
3107,203867465,724,67869,20180121
3108,203867465,724,85155,20180121
3109,203867465,724,120160,20180121
3110,203867465,724,32263,20180121
3111,203867465,724,98912,20180121
3112,203867465,724,23178,20180121
3113,203867465,724,42722,20180121
3114,203867465,724,4778,20180121
3115,203867465,724,72754,20180121
3116,203867465,724,13467,20180121
3117,203867465,724,64841,20180121
3118,203867465,724,11719,20180121
3119,203867465,724,62634,20180121
3120,203867465,724,48768,20180121
3121,203867465,724,9900,20180121
3122,203867465,724,4180,20180121
3123,203867465,724,65826,20180121
3124,203867465,724,15093,20180121
3125,203867465,724,41405,20180121
3126,203867465,724,5151,20180121
3127,203867465,724,15646,20180121
3128,203867465,724,87668,20180121
3129,203867465,724,21744,20180121
3130,203867465,724,11715,20180121
3131,203867465,724,80342,20180121
3132,203867465,724,5431,20180121
3133,203867465,724,11838,20180121
3134,203867465,724,47735,20180121
3135,203867465,724,51943,20180121
3136,203867465,724,7506,20180121
3137,203867465,724,71487,20180121
3138,203867785,689,7654,20180121
3139,203867785,689,97455,20180121
3140,203867785,689,1463,20180121
3141,203867785,689,27415,20180121
3142,203867785,689,3276,20180121
3143,203867785,689,37683,20180121
3144,203867785,689,20366,20180121
3145,203867785,689,69309,20180121
3146,203867785,689,54043,20180121
3147,203867785,689,89696,20180121
3148,203867785,689,54719,20180121
3149,203867785,689,68629,20180121
3150,203869335,678,71668,20180121
3151,203869335,678,95161,20180121
3152,203869335,678,127223,20180121
3153,203869335,678,113350,20180121
3154,203869335,678,38193,20180121
3155,203869335,678,9984,20180121
3156,203870664,519,19672,20180121
3157,203870664,519,40273,20180121
3158,203870664,519,40900,20180121
3159,203870664,519,106568,20180121
3160,203870664,519,23356,20180121
3161,203870664,519,82053,20180121
3162,203870664,519,117024,20180121
3163,203870664,519,106382,20180121
3164,203870664,519,30609,20180121
3165,203870664,519,73370,20180121
3166,203870664,519,85435,20180121
3167,203870664,519,92674,20180121
3168,203870664,519,18484,20180121
3169,203870664,519,84756,20180121
3170,203870664,519,90724,20180121
3171,203870664,519,22926,20180121
3172,203870664,519,30037,20180121
3173,203870664,519,117026,20180121
3174,203870664,519,10583,20180121
3175,203870675,689,101737,20180121
3176,203870675,689,79948,20180121
3177,203870675,689,16446,20180121
3178,203870675,689,27683,20180121
3179,203870675,689,38943,20180121
3180,203870675,689,109076,20180121
3181,203871645,220,78019,20180121
3182,203871645,220,88145,20180121
3183,203871645,220,83229,20180121
3184,203871645,220,63567,20180121
3185,203871645,220,88675,20180121
3186,203871645,220,75424,20180121
3187,203871645,220,98549,20180121
3188,203871645,220,54557,20180121
3189,203871974,105,4308,20180121
3190,203871974,105,11813,20180121
3191,203871974,105,112317,20180121
3192,203871974,105,114257,20180121
3193,203871974,105,64587,20180121
3194,203871974,105,32287,20180121
3195,203871974,105,19290,20180121
3196,203871974,105,114259,20180121
3197,203871974,105,1279,20180121
3198,203871974,105,26170,20180121
3199,203871974,105,72960,20180121
3200,203871974,105,12804,20180121
3201,203871974,105,98194,20180121
3202,203871974,105,18560,20180121
3203,203871974,105,116752,20180121
3204,203871974,105,80278,20180121
3205,203871974,105,66107,20180121
3206,203871974,105,27745,20180121
3207,203871974,105,22889,20180121
3208,203871974,105,41380,20180121
3209,203873147,204,18505,20180121
3210,203873147,204,3507,20180121
3211,203873147,204,80759,20180121
3212,203873147,204,18526,20180121
3213,203873147,204,74205,20180121
3214,203873147,204,40506,20180121
3215,203873147,204,34693,20180121
3216,203873147,204,21783,20180121
3217,203873147,204,15408,20180121
3218,203873147,204,68171,20180121
3219,203873147,204,91726,20180121
3220,203873147,204,50003,20180121
3221,203873181,476,28651,20180121
3222,203873181,476,20617,20180121
3223,203873181,476,96189,20180121
3224,203873181,476,70029,20180121
3225,203873181,476,24910,20180121
3226,203873181,476,16962,20180121
3227,203873181,476,27463,20180121
3228,203873181,476,1376,20180121
3229,203873181,476,24515,20180121
3230,203873181,476,38031,20180121
3231,203873181,476,30227,20180121
3232,203873181,476,36376,20180121
3233,203873181,476,36884,20180121
3234,203873181,476,112001,20180121
3235,203873181,476,71476,20180121
3236,203873181,476,89988,20180121
3237,203873181,476,54572,20180121
3238,203873181,476,62918,20180121
3239,203874402,170,11174,20180121
3240,203874402,170,28162,20180121
3241,203874402,170,61212,20180121
3242,203874402,170,113563,20180121
3243,203874402,170,41031,20180121
3244,203874402,170,109253,20180121
3245,203874402,170,19702,20180121
3246,203874402,170,134775,20180121
3247,203874402,170,29182,20180121
3248,203874402,170,79621,20180121
3249,203874402,170,154360,20180121
3250,203874402,170,49563,20180121
3251,203874402,170,31407,20180121
3252,203874402,170,142556,20180121
3253,203874402,170,40804,20180121
3254,203874402,170,73370,20180121
3255,203874402,170,92304,20180121
3256,203874402,170,116508,20180121
3257,203874402,170,32949,20180121
3258,203874402,170,35121,20180121
3259,203875045,308,17561,20180121
3260,203875045,308,73370,20180121
3261,203875045,308,31167,20180121
3262,203875045,308,89070,20180121
3263,203875045,308,101325,20180121
3264,203875045,308,56352,20180121
3265,203875045,308,3507,20180121
3266,203875045,308,30609,20180121
3267,203875045,308,59754,20180121
3268,203875045,308,14916,20180121
3269,203875045,308,11174,20180121
3270,203876295,176,75480,20180122
3271,203876295,176,75480,20180122
3272,203876295,176,75480,20180122
3273,203876295,176,75480,20180122
3274,203876295,176,75480,20180122
3275,203876295,176,75480,20180122
3276,203876295,176,66415,20180122
3277,203876295,176,79401,20180122
3278,203876295,176,30153,20180122
3279,203876295,176,145008,20180122
3280,203876295,176,53043,20180122
3281,203876295,176,47046,20180122
3282,203876295,176,53043,20180122
3283,203876295,176,73901,20180122
3284,203876295,176,43952,20180122
3285,203876295,176,88438,20180122
3286,203876623,156,109060,20180122
3287,203876623,156,110359,20180122
3288,203876623,156,96666,20180122
3289,203876623,156,23356,20180122
3290,203876623,156,72067,20180122
3291,203876623,156,3676,20180122
3292,203876623,156,67169,20180122
3293,203876623,156,36184,20180122
3294,203876623,156,32886,20180122
3295,203876623,156,28717,20180122
3296,203876623,156,19493,20180122
3297,203876623,156,37634,20180122
3298,203876623,156,26373,20180122
3299,203876623,156,28153,20180122
3300,203876623,156,42510,20180122
3301,203876623,156,20633,20180122
3302,203876623,156,86410,20180122
3303,203876623,156,6917,20180122
3304,203876623,156,66489,20180122
3305,203876623,156,47364,20180122
3306,203876749,244,40957,20180122
3307,203876749,244,84825,20180122
3308,203876749,244,5440,20180122
3309,203876749,244,88371,20180122
3310,203876749,244,53163,20180122
3311,203876749,244,114991,20180122
3312,203876749,244,40725,20180122
3313,203876749,244,29258,20180122
3314,203876749,244,35723,20180122
3315,203876749,244,86725,20180122
3316,203876749,244,109609,20180122
3317,203876749,244,47939,20180122
3318,203876749,244,119948,20180122
3319,203876749,244,84661,20180122
3320,203876749,244,18513,20180122
3321,203876749,244,80207,20180122
3322,203876749,244,59974,20180122
3323,203876749,244,141153,20180122
3324,203876749,244,29182,20180122
3325,203876749,244,11121,20180122
3326,203876749,244,69561,20180122
3327,203876749,244,107560,20180122
3328,203876749,244,57868,20180122
3329,203876749,244,8320,20180122
3330,203876749,244,125458,20180122
3331,203876749,244,50861,20180122
3332,203876749,244,7547,20180122
3333,203876749,244,141146,20180122
3334,203876749,244,20896,20180122
3335,203876749,244,65836,20180122
3336,203876749,244,97187,20180122
3337,203876749,244,34207,20180122
3338,203876969,157,131588,20180122
3339,203876969,157,52431,20180122
3340,203876969,157,4613,20180122
3341,203876969,157,9984,20180122
3342,203876969,157,30987,20180122
3343,203876969,157,80858,20180122
3344,203876969,157,55063,20180122
3345,203876969,157,66703,20180122
3346,203876969,157,62865,20180122
3347,203876969,157,99485,20180122
3348,203876969,157,109663,20180122
3349,203876969,157,78812,20180122
3350,203876969,157,15381,20180122
3351,203877036,549,96755,20180122
3352,203877036,549,139731,20180122
3353,203877036,549,328,20180122
3354,203877036,549,22227,20180122
3355,203877036,549,93911,20180122
3356,203877036,549,14991,20180122
3357,203877036,549,55010,20180122
3358,203877036,549,88051,20180122
3359,203877558,202,92968,20180122
3360,203877558,202,11909,20180122
3361,203877558,202,53935,20180122
3362,203877558,202,25357,20180122
3363,203877558,202,33932,20180122
3364,203877558,202,8532,20180122
3365,203877558,202,12415,20180122
3366,203877558,202,49297,20180122
3367,203877558,202,12076,20180122
3368,203877558,202,40127,20180122
3369,203877558,202,89006,20180122
3370,203877558,202,121277,20180122
3371,203877558,202,82380,20180122
3372,203877558,202,4990,20180122
3373,203877558,202,26393,20180122
3374,203877558,202,109279,20180122
3375,203877558,202,81339,20180122
3376,203877558,202,67527,20180122
3377,203877558,202,38058,20180122
3378,203877558,202,132125,20180122
3379,203877558,202,62248,20180122
3380,203877558,202,20629,20180122
3381,203877558,202,54541,20180122
3382,203877558,202,47027,20180122
3383,203877940,70,36737,20180122
3384,203877940,70,49747,20180122
3385,203877940,70,44973,20180122
3386,203877940,70,6290,20180122
3387,203877940,70,94885,20180122
3388,203877940,70,12137,20180122
3389,203877940,70,95198,20180122
3390,203877940,70,60841,20180122
3391,203877940,70,28185,20180122
3392,203877940,70,63567,20180122
3393,203877940,70,35302,20180122
3394,203877940,70,34641,20180122
3395,203877940,70,111841,20180122
3396,203877940,70,3507,20180122
3397,203879247,523,3665,20180122
3398,203879247,523,40216,20180122
3399,203879247,523,24457,20180122
3400,203879247,523,128896,20180122
3401,203879247,523,31987,20180122
3402,203879247,523,71654,20180122
3403,203879247,523,7602,20180122
3404,203879247,523,3059,20180122
3405,203879247,523,23104,20180122
3406,203879247,523,38763,20180122
3407,203879247,523,55135,20180122
3408,203879247,523,27511,20180122
3409,203880123,416,83051,20180122
3410,203880123,416,63199,20180122
3411,203880123,416,13343,20180122
3412,203880123,416,112710,20180122
3413,203880123,416,78372,20180122
3414,203880289,568,50472,20180122
3415,203880289,568,61878,20180122
3416,203880289,568,34004,20180122
3417,203880289,568,6290,20180122
3418,203880289,568,82333,20180122
3419,203880289,568,95854,20180122
3420,203880289,568,67517,20180122
3421,203880289,568,14760,20180122
3422,203880289,568,50727,20180122
3423,203880289,568,41915,20180122
3424,203880289,568,114725,20180122
3425,203880289,568,20943,20180122
3426,203880289,568,51946,20180122
3427,203880289,568,54855,20180122
3428,203880289,568,20587,20180122
3429,203880289,568,52541,20180122
3430,203880289,568,36854,20180122
3431,203880683,19,27915,20180122
3432,203880683,19,19516,20180122
3433,203880683,19,99231,20180122
3434,203880683,19,14964,20180122
3435,203880683,19,67547,20180122
3436,203880683,19,61859,20180122
3437,203880683,19,18518,20180122
3438,203880683,19,11115,20180122
3439,203880683,19,96152,20180122
3440,203881917,450,27651,20180122
3441,203881917,450,40957,20180122
3442,203881917,450,3043,20180122
3443,203881917,450,58434,20180122
3444,203881917,450,49305,20180122
3445,203881917,450,84583,20180122
3446,203881917,450,30609,20180122
3447,203881917,450,40273,20180122
3448,203881917,450,43113,20180122
3449,203881917,450,4287,20180122
3450,203881917,450,11174,20180122
3451,203881917,450,62454,20180122
3452,203881917,450,114199,20180122
3453,203881917,450,70029,20180122
3454,203882623,68,115118,20180122
3455,203882623,68,37612,20180122
3456,203882623,68,55061,20180122
3457,203882623,68,53695,20180122
3458,203882623,68,23215,20180122
3459,203882623,68,47736,20180122
3460,203882623,68,8886,20180122
3461,203882623,68,57975,20180122
3462,203882623,68,115225,20180122
3463,203882623,68,46511,20180122
3464,203882623,68,34256,20180122
3465,203882623,68,6544,20180122
3466,203882623,68,167087,20180122
3467,203882623,68,39474,20180122
3468,203882623,68,32154,20180122
3469,203882623,68,20483,20180122
3470,203882623,68,24623,20180122
3471,203882623,68,11910,20180122
3472,203882623,68,127608,20180122
3473,203882623,68,18669,20180122
3474,203882623,68,135457,20180122
3475,203882623,68,149,20180122
3476,203882623,68,16187,20180122
3477,203882623,68,93488,20180122
3478,203882623,68,4933,20180122
3479,203882623,68,40910,20180122
3480,203882623,68,39859,20180122
3481,203882623,68,75352,20180122
3482,203882623,68,18887,20180122
3483,203882915,631,24724,20180122
3484,203882915,631,63751,20180122
3485,203882915,631,157222,20180122
3486,203882915,631,28082,20180122
3487,203882915,631,49086,20180122
3488,203882915,631,111964,20180122
3489,203882915,631,90311,20180122
3490,203882915,631,14912,20180122
3491,203882915,631,13996,20180122
3492,203882915,631,114929,20180122
3493,203882915,631,96082,20180122
3494,203883964,36,88366,20180123
3495,203883964,36,65115,20180123
3496,203883964,36,78019,20180123
3497,203883964,36,36884,20180123
3498,203883964,36,49024,20180123
3499,203883964,36,52553,20180123
3500,203883964,36,5211,20180123
3501,203883964,36,94431,20180123
3502,203883964,36,39930,20180123
3503,203883964,36,22728,20180123
3504,203883964,36,51876,20180123
3505,203883964,36,36224,20180123
3506,203883964,36,55684,20180123
3507,203883997,143,124288,20180123
3508,203883997,143,80468,20180123
3509,203883997,143,124244,20180123
3510,203883997,143,81162,20180123
3511,203883997,143,124287,20180123
3512,203883997,143,124290,20180123
3513,203884576,41,8378,20180123
